Club ID,Date,Start,Finish,Team,Facility,Type,Opponent,Note,N/A,For,Against,DB ID,Ofcl,Write Up
,04/19/2015,10:00 AM,11:15 AM,>Girls U13 B>Abenaki-Wolfeboro,The Nick,Game,>Girls U13 B>Concord Crush Orange,,,2,9,5182988,,
,04/19/2015,10:15 AM,11:30 AM,>Girls U11 B>Pelham Lady Outlaws,Raymond Athletic Fields,Game,>Girls U11 B>Hollis Brookline,,,9,3,5183126,,
,04/19/2015,10:15 AM,11:30 AM,>Boys U13 B1>Hollis Brookline,Nichols Field,Game,>Boys U13 B1>Bedford,,,13,5,5200167,,
,04/19/2015,10:15 AM,11:30 AM,>Boys U13 A>Seacoast,Portsmouth High,Game,>Boys U13 A>Nashua - White,,,11,2,5187248,,
,04/19/2015,10:15 AM,11:30 AM,>Boys U13 B1>Hampstead,Depot Road Field,Game,>Boys U13 B1>Exeter,,,3,11,5200171,,
,04/19/2015,10:30 AM,11:45 AM,>Girls U9 B>Amherst U9B - Gold,Middle Bean,Game,>Girls U9 B>Derry,,,7,7,5187763,,
,04/19/2015,10:30 AM,11:45 AM,>Boys U13 C>Rattlers U13C,East Road Fields,Game,>Boys U13 C>Hudson Hawks,,,7,0,5211054,,
,04/19/2015,10:30 AM,11:45 AM,>Girls U11 B>Amherst U11B - Black,Lower Bean,Game,>Girls U11 B>Hampton Lacrosse - Green,,,5,8,5183124,,
,04/19/2015,10:30 AM,11:45 AM,>Boys U11 A>Bedford,Bedford HS,Game,>Boys U11 A>Hampstead,,,9,3,5182653,,
,04/19/2015,10:30 AM,11:45 AM,>Boys U15 B>Laconia Sachems,Laconia HS,Game,>Boys U15 B>Keene Crush,,,11,5,5200254,,
,04/19/2015,10:30 AM,11:45 AM,>Boys U11 A>Derry U11A,Humphrey Field,Game,>Boys U11 B1>JSG U11B,,,9,4,5187407,,
,04/19/2015,10:30 AM,11:45 AM,>Boys U9 B>Hopkinton U9 boys,Houston Field #1,Game,>Boys U9 B>Rattlers U9 White,,,7,8,5208163,,
,04/19/2015,10:30 AM,11:45 AM,>Boys U9 B>Litchfield U9,LLA - Sawmill Brook,Game,>Boys U9 B>MYL Boys U9B Junior Tomahawks 1,,,11,19,5208156,,
,04/19/2015,10:30 AM,11:45 AM,>Girls U9 B>Concord Crush Black,Martin Field,Game,>Girls U9 B>Windham U9 Yale,,,3,7,5187769,,
,04/19/2015,10:30 AM,11:45 AM,>Boys U9 B>Concord Crush Black,Memorial Field,Game,>Boys U9 B>Bow,,,8,0,5208166,,
,04/19/2015,10:30 AM,11:45 AM,>Girls U15 B>Nashua,Stellos Stadium,Game,>Girls U15 B>Lakes Region Lacrosse Club,,,11,6,5182871,,
,04/19/2015,10:30 AM,11:45 AM,>Boys U13 A>Amherst U13A - Gold,Souhegan HS,Game,>Boys U13 A>Londonderry Boys U13 Falcons,,,5,12,5187250,,
,04/19/2015,10:30 AM,11:45 AM,>Boys U9 B>Keene Crush,Sodexho Field,Game,>Boys U9 B>Pelham Outlaws,,,9,8,5208162,,
,04/19/2015,10:30 AM,11:45 AM,>Boys U9 B>Londonderry Boys U9 Cougars,Memorial High School,Game,>Boys U9 B>MPAL U9 White,Londonderry Fields are closed; Londonderry to pay refs,,9,11,5208154,,
,04/19/2015,10:30 AM,11:45 AM,>Boys U9 B>Londonderry Boys U9 Jaguars,Memorial High School,Game,>Boys U9 B>MPAL U9,Londonderry Fields are closed; Londonderry to pay refs,,5,10,5208167,,
,04/19/2015,11:00 AM,12:15 PM,>Girls U15 B>Cocheco,Berwick Academy Turf ,Game,>Girls U15 B>Hanover,,,7,8,5182872,,
,04/19/2015,11:00 AM,12:30 PM,>Boys U15 B>Bow,Proctor Acad. Farrell A,Game,>Boys U15 B>Goffstown,,,5,10,5200246,,
,04/19/2015,11:00 AM,11:55 AM,>Boys U9 B>Hudson Hawks White,Presentation of Mary,Game,>Boys U9 B>Peterborough,,,12,3,5208164,,
,04/19/2015,11:00 AM,11:55 AM,>Boys U9 B>Hudson Hawks Maroon,Presentation of Mary,Game,>Boys U9 B>Rattlers U9 Maroon,,,14,0,5208165,,
,04/19/2015,11:00 AM,12:15 PM,>Boys U13 C>Exeter,Exeter High School,Game,>Boys U13 C>Bedford,,,8,2,5211055,,
,04/19/2015,11:00 AM,12:15 PM,>Girls U11 B>Bow,Proctor Academy,Game,>Girls U11 B>Derry,,CANCELLED,,,5183129,,
,04/19/2015,11:00 AM,12:15 PM,>Boys U11 C>Goffstown Maroon,Laurier St Field,Game,>Boys U11 B2>Goffstown Hansen,,,5,11,5200961,,
,04/19/2015,11:15 AM,12:30 PM,>Boys U15 C>Lakes Region Lacrosse Club,New Hampton School Turf,Game,>Boys U15 C>Cocheco,,,7,5,5200329,,
,04/19/2015,11:30 AM,12:45 PM,>Boys U9 A>Pelham Outlaws,Muldoon Park U9 Field,Game,>Boys U9 B>Nashua - Purple,U9 field is next to the playground in the back of the park,,17,5,5187842,,
,04/19/2015,11:30 AM,12:45 PM,>Boys U13 B2>Abenaki-Wolfeboro,The Nick,Game,>Boys U13 B2>Laconia Sachems,,,2,17,5194118,,
,04/19/2015,11:30 AM,12:45 PM,>Girls U15 B>Pelham Lady Outlaws,Raymond Athletic Fields,Game,>Girls U15 B>JSG U15G,,,10,3,5182875,,
,04/19/2015,11:30 AM,12:45 PM,>Boys U15 B>Seacoast,Portsmouth High,Game,>Boys U15 B>Hampton Lacrosse - Hounds ,Time change  11:30 - 12:45,,10,3,5318075,,
,04/19/2015,11:45 AM,1:00 PM,>Boys U15 C>Peterborough,Nichols Field,Game,>Boys U15 B>Hollis Brookline,,,2,16,5200252,,
,04/19/2015,11:45 AM,1:00 PM,>Girls U13 B>MPAL U13,Memorial HS,Game,>Girls U13 B>JSG U13G,,,7,3,5182985,,
,04/19/2015,11:45 AM,1:00 PM,>Boys U11 A>Amherst U11A - Gold,Souhegan HS,Game,>Boys U11 A>Londonderry Boys U11 Razors,,,5,9,5182652,,
,04/19/2015,11:45 AM,1:00 PM,>Girls U13 B>Nashua - White,Stellos Stadium,Game,>Girls U13 B>Hampton Lacrosse - Blue,,,3,12,5182989,,
,04/19/2015,11:45 AM,1:00 PM,>Boys U9 B>Laconia Sachems,Laconia HS,Game,>Boys U9 B>Nashua - White,,,12,4,5208160,,
,04/19/2015,11:45 AM,1:00 PM,>Boys U13 C>Derry U13C,Humphrey Field,Game,>Boys U13 C>Black Bear,,,5,8,5211053,,
,04/19/2015,11:45 AM,1:00 PM,>Boys U11 B2>Merrimack Valley Blue Storm,Boscawen Elementary ,Game,>Boys U11 B2>Seacoast,,,6,3,5200959,,
,04/19/2015,11:45 AM,1:00 PM,>Boys U11 B1>Concord Crush Orange,Memorial Field,Game,>Boys U11 A>Windham U11A North Carolina,,,7,8,5182654,,
,04/19/2015,11:45 AM,1:00 PM,>Boys U13 A>Bedford,Bedford HS,Game,>Boys U13 A>Hooksett,,,4,5,5187249,,
,04/19/2015,11:45 AM,1:00 PM,>Girls U9 B>Amherst U9B - Black,Middle Bean,Game,>Girls U9 B>Hampstead,,,1,0,5187765,,
,04/19/2015,11:45 AM,1:00 PM,>Boys U9 A>Rattlers U9 Black,East Road Fields,Game,>Boys U9 A>MPAL U9 Blue,,,4,9,5187838,,
,04/19/2015,11:45 AM,1:00 PM,>Girls U11 A>Amherst U11A - Gold,Lower Bean,Game,>Girls U11 A>Nashua ,,,5,12,5183189,,
,04/19/2015,11:45 AM,1:00 PM,>Girls U11 B>Hampstead,Depot Road Field,Game,>Girls U11 A>Windham U11 Hopkins,,,2,13,5183191,,
,04/19/2015,12:00 PM,1:00 PM,>Girls U15 B>MYL Girls U15B Junior Tomahawks,West High School,Game,>Girls U15 B>Londonderry Girls U15,,,6,10,5182878,,
,04/19/2015,12:00 PM,1:15 PM,>Girls U15 B>Peterborough,Houston Field #3,Game,>Girls U15 B>Hopkinton U15 Girls,,,1,9,5182876,,
,04/19/2015,12:00 PM,12:55 PM,>Boys U15 C>Hudson Hawks White,Presentation of Mary,Game,>Boys U15 C>Hanover,,,13,2,5200332,,
,04/19/2015,12:15 PM,1:30 PM,>Girls U9 B>Bow,Proctor Academy,Game,>Girls U9 B>Concord Crush Orange,,,9,8,5187771,,
,04/19/2015,12:15 PM,1:30 PM,>Boys U13 C>Goffstown,Laurier St Field,Game,>Boys U13 C>Amherst U13C - White,,,9,5,5211057,,
,04/19/2015,12:30 PM,1:45 PM,>Boys U9 A>Lakes Region Lacrosse Club,New Hampton School Turf,Game,>Boys U9 B>MYL Boys U9B Junior Tomahawks 2,,,10,4,5208158,,
,04/19/2015,12:30 PM,1:45 PM,>Boys U13 B2>Bow,Proctor Acad. Farrell A,Game,>Boys U13 B2>Hooksett,,,12,4,5194116,,
,04/19/2015,12:30 PM,1:45 PM,>Boys U15 A>Cocheco,Berwick Academy Turf ,Game,>Boys U15 A>Hampstead,,,7,17,5182165,,
,04/19/2015,12:45 PM,2:00 PM,>Girls U9 B>Pelham Lady Outlaws,Muldoon Park U9 Field,Game,>Girls U9 B>JSG U9G,U9 Field is by the playground in the back of the park.,,10,0,5187768,,
,04/19/2015,12:45 PM,2:00 PM,>Girls U15 A>Windham U15 Cornell,Portsmouth High,Game,>Girls U15 A>Seacoast,Time change  12:45 - 2:00,,6,11,5182945,,
,04/19/2015,12:45 PM,2:00 PM,>Boys U15 B>Pelham Outlaws,Raymond Athletic Fields,Game,>Boys U15 B>Hooksett,,,11,2,5200251,,
,04/19/2015,1:00 PM,2:15 PM,>Girls U11 B>Bedford,Bedford HS,Game,>Girls U11 B>Goffstown,,,7,5,5183122,,
,04/19/2015,1:00 PM,2:15 PM,>Girls U13 A>Hampstead,Depot Road Field,Game,>Girls U13 B>Windham U13 Duke,,,15,4,5183078,,
,04/19/2015,1:00 PM,2:15 PM,>Boys U13 A>Derry U13A,Humphrey Field,Game,>Boys U13 A>Windham U13A,,,11,8,5187251,,
,04/19/2015,1:00 PM,2:15 PM,>Girls U15 B>ORYA White,Laconia HS,Game,>Girls U15 B>Laconia Sachems,**Please contact tswegs@comcast.net to discuss referees**,,15,9,5182873,,
,04/19/2015,1:00 PM,2:15 PM,>Girls U11 B>MPAL U11 Blue,Memorial HS,Game,>Girls U11 B>JSG U11G,,,7,4,5183123,,
,04/19/2015,1:00 PM,2:15 PM,>Girls U9 B>Nashua - Purple,Stellos Stadium,Game,>Girls U9 B>Londonderry Girls U9 Vipers,,,10,5,5187764,,
,04/19/2015,1:00 PM,2:00 PM,>Girls U13 B>MYL Girls U13B Junior Tomahawks,West High School,Game,>Girls U13 A>Hopkinton U13 Girls,,,1,10,5182987,,
,04/19/2015,1:00 PM,1:55 PM,>Boys U11 C>Hudson Hawks White,Presentation of Mary,Game,>Boys U11 C>Rattlers U11 White,,,5,3,5200895,,
,04/19/2015,1:30 PM,2:45 PM,>Boys U11 B2>Londonderry Boys U11 Huskies,Souhegan HS,Game,>Boys U11 B2>Amherst U11B - Black,Londonderry Field Not Available; Londonderry to Pay refs,,10,11,5200960,,
,04/19/2015,1:30 PM,2:45 PM,>Girls U9 B>Windham U9 Harvard,Houston Field #1,Game,>Girls U9 B>Hopkinton U9 Girls,,,2,10,5187767,,
,04/19/2015,1:45 PM,3:00 PM,>Girls U11 B>Lakes Region Lacrosse Club,New Hampton School Turf,Game,>Girls U11 A>Laconia Sachems,,,3,8,5183128,,
,04/19/2015,1:45 PM,3:00 PM,>Boys U11 B1>Bow,Proctor Acad. Farrell A,Game,>Boys U11 B1>Keene Crush Orange,,,12,4,5187408,,
,04/19/2015,1:45 PM,3:00 PM,>Boys U13 B2>Cocheco,Berwick Academy Turf ,Game,>Boys U13 B2>Exeter,,,1,12,5194121,,
,04/19/2015,2:00 PM,3:15 PM,>Boys U13 B1>Hopkinton U13 Boys,Houston Field #4,Game,>Boys U13 B1>Amherst U13B - Black,,,5,8,5200170,,
,04/19/2015,2:00 PM,3:00 PM,>Girls U11 B>MYL Girls U11B Junior Tomahawks,West High School,Game,>Girls U11 B>Hopkinton U11 Girls,,,7,10,5183125,,
,04/19/2015,2:00 PM,3:15 PM,>Boys U11 B1>Pelham Outlaws,Raymond Athletic Fields,Game,>Boys U11 B1>Lakes Region Lacrosse Club,,,5,2,5187406,,
,04/19/2015,2:00 PM,3:15 PM,>Boys U13 B2>Plymouth Youth Lacrosse,Bridge Road,Game,>Boys U13 B2>Litchfield U13,,,6,8,5194117,,
,04/19/2015,2:00 PM,3:15 PM,>Girls U13 A>Seacoast,Portsmouth High,Game,>Girls U13 A>Nashua - Purple,,,6,7,5183079,,
,04/19/2015,2:00 PM,3:15 PM,>Boys U9 B>Bow,Proctor Academy,Game,>Boys U9 B>Derry U9B - Red,,,12,15,5208139,,
,04/19/2015,2:15 PM,3:30 PM,>Girls U9 B>MPAL U9 White,Memorial HS,Game,>Girls U9 B>MPAL U9 Blue,,,3,5,5187770,,
,04/19/2015,2:15 PM,3:30 PM,>Boys U9 A>Concord Crush Orange,Memorial Field,Game,>Boys U9 A>Windham U9 Cornell,,,12,10,5187841,,
,04/19/2015,2:15 PM,3:30 PM,>Girls U15 B>Hampstead,Depot Road Field,Game,>Girls U15 B>Plymouth Youth Lacrosse,,,13,8,5182877,,
,04/19/2015,2:15 PM,3:30 PM,>Girls U13 A>Bedford,Bedford HS,Game,>Girls U13 A>Lakes Region Lacrosse Club,,,10,8,5183077,,
,04/19/2015,2:15 PM,3:30 PM,>Boys U15 A>Derry U15A,Humphrey Field,Game,>Boys U15 A>Windham U15,,,12,2,5182163,,
,04/19/2015,2:15 PM,3:30 PM,>Girls U9 B>Nashua - White,Stellos Stadium,Game,>Girls U9 B>Lakes Region Lacrosse Club,,,5,12,5187766,,
,04/19/2015,3:00 PM,4:00 PM,>Girls U9 B>MYL Girls U9B Junior Tomahawks,Manchester West High Sch,Game,>Girls U9 B>Londonderry U9 Cobras,,,6,9,5187762,,
,04/19/2015,3:15 PM,4:30 PM,>Boys U13 A>Pelham Outlaws,Raymond Athletic Fields,Game,>Boys U13 A>ORYA Red,,,2,9,5187252,,
,04/19/2015,3:15 PM,4:30 PM,>Girls U11 A>Windham U11 Hopkins,Portsmouth High,Game,>Girls U11 A>Seacoast - Roelofs,Changed to Portsmouth High 4/19/2015 - 3:15pm,,2,8,5183195,,
,04/19/2015,3:30 PM,4:45 PM,>Boys U11 B2>MPAL U11 White,Memorial HS,Game,>Boys U11 B2>Rattlers U11 Maroon,,,3,8,5200957,,
,04/19/2015,3:30 PM,4:45 PM,>Girls U13 B>Bedford,Bedford HS,Game,>Girls U13 B>Bow,,,2,10,5182996,,
,04/19/2015,3:30 PM,4:45 PM,>Girls U15 A>Exeter,Exeter High School,Game,>Girls U15 A>Derry,,,4,16,5182942,,
,04/19/2015,3:30 PM,4:45 PM,>Girls U13 B>Plymouth Youth Lacrosse,New Hampton School Turf,Game,>Girls U13 B>Derry,,,5,17,5182992,,
,04/19/2015,4:15 PM,5:30 PM,>Girls U15 B>Goffstown,Laurier St Field,Game,>Girls U15 B>Hampton Lacrosse -White,,,6,9,5182879,,
,04/19/2015,4:45 PM,6:00 PM,>Boys U13 B2>Concord Crush Black,Memorial Field,Game,>Boys U13 B2>Windham U13B ,,,5,4,5194119,,
,04/19/2015,4:45 PM,6:00 PM,>Girls U15 A>ORYA Red,Bedford HS,Game,>Girls U15 A>Bedford,**Please contact tswegs@comcast.net to discuss referees!**,,6,14,5182941,,
,04/19/2015,5:00 PM,6:15 PM,>Girls U13 A>Exeter,Exeter High School,Game,>Girls U13 A>Hollis Brookline,,,13,2,5183080,,
,04/19/2015,5:30 PM,6:45 PM,>Girls U13 B>ORYA White,Laurier St Field,Game,>Girls U13 B>Goffstown,**Please contact tswegs@comcast.net to discuss referees!**,,5,11,5182991,,
,04/19/2015,6:00 PM,7:15 PM,>Boys U15 B>Concord Crush Orange,Memorial Field,Game,>Boys U15 B>Exeter,,,2,10,5200255,,
,04/19/2015,6:30 PM,7:45 PM,>Girls U11 A>Exeter,Exeter High School,Game,>Girls U11 A>Hollis Brookline,,,2,12,5183193,,
,04/21/2015,6:00 PM,7:15 PM,>Boys U9 A>Milford U9A - Blue,N. River Road Field,Game,>Boys U9 A>Amherst U9A - Gold,,,8,4,5187835,,
,04/25/2015,11:00 AM,12:15 PM,>Boys U13 B2>Peterborough,Dublin School Boys Field,Game,>Boys U13 B2>Londonderry Boys U13 Ravens,Game re-scheduled from 4/19,,3,11,5194115,,
,04/25/2015,12:30 PM,1:45 PM,>Boys U11 B2>Plymouth Youth Lacrosse,Bridge Road,Game,>Boys U11 B2>Peterborough,This is the rescheduled game from 4/12.,,7,7,5200955,,
,04/26/2015,,,>Boys U11 B1>Lakes Region Lacrosse Club,LRLC The Meadows,Game,>Boys U11 B1>ORYA White,ORYA asked to move game to later date,,,,5187417,,
,04/26/2015,8:00 AM,9:15 AM,>Boys U13 B1>Amherst U13B - Black,Souhegan HS,Game,>Boys U13 B1>Hollis Brookline,,,7,12,5200175,,
,04/26/2015,8:00 AM,9:15 AM,>Boys U11 A>Exeter - Blue,Exeter High School,Game,>Boys U11 A>Bedford,GAME POSTPONED DUE TO PLAYER AVAILABILITY -NEW DATE TBD,CANCELLED,,,5182661,,
,04/26/2015,8:00 AM,9:15 AM,>Boys U9 A>Derry U9A,Humphrey Field,Game,>Boys U9 A>Amherst U9A - Gold,,,17,6,5187849,,
,04/26/2015,8:00 AM,9:15 AM,>Girls U15 A>Concord Crush Orange,Martin Field,Game,>Girls U15 A>Exeter,,CANCELLED,,,5182946,,
,04/26/2015,8:00 AM,9:15 AM,>Boys U11 C>Concord Crush White,Memorial Field,Game,>Boys U11 C>Exeter - Grey,,,7,3,5200905,,
,04/26/2015,8:00 AM,9:15 AM,>Boys U15 A>Merrimack Valley Blue Storm,Boscawen Elementary ,Game,>Boys U15 A>Amherst U15A - Gold,,,7,8,5182168,,
,04/26/2015,8:00 AM,9:15 AM,>Boys U15 C>MYL Boys U15B Junior Tomahawks,Reeds Ferry 3,Game,>Boys U15 B>MPAL U15 Blue,,,0,0,5200336,,
,04/26/2015,8:45 AM,10:00 AM,>Girls U13 B>Derry,E. Derry Memorial School,Game,>Girls U13 B>Pelham Lady Outlaws,Pelham requested an earlier start to ensure adequate players,,8,7,5183004,,
,04/26/2015,9:00 AM,10:30 AM,>Boys U11 C>Rattlers U11 White,East Road Fields,Game,>Boys U11 C>Hudson Hawks Maroon,,,7,8,5200902,,
,04/26/2015,9:00 AM,10:15 AM,>Boys U15 B>Hollis Brookline,Nichols Field,Game,>Boys U15 B>Pelham Outlaws,,,3,14,5200262,,
,04/26/2015,9:00 AM,10:15 AM,>Girls U13 A>Hopkinton U13 Girls,Houston Field #3,Game,>Girls U13 B>MPAL U13,,,12,6,5182997,,
,04/26/2015,9:00 AM,10:15 AM,>Girls U11 B>Keene Crush,Sodexho Field,Game,>Girls U11 B>Lakes Region Lacrosse Club,,,3,10,5183137,,
,04/26/2015,9:00 AM,10:15 AM,>Girls U13 A>Lakes Region Lacrosse Club,New Hampton School Turf,Game,>Girls U13 A>Amherst U13A - Gold,,,7,12,5183081,,
,04/26/2015,9:00 AM,10:15 AM,>Boys U9 B>Salem Snipers,Walmart Field,Game,>Boys U9 B>Hampstead White,,,6,8,5208174,,
,04/26/2015,9:15 AM,10:30 AM,>Boys U13 B1>Nashua - Purple,Stellos Stadium,Game,>Boys U13 B1>Londonderry Boys U13 Hawks,,,5,11,5200178,,
,04/26/2015,9:15 AM,10:30 AM,>Boys U11 B2>Amherst U11B - Black,Souhegan HS,Game,>Boys U11 B2>Laconia Sachems,,CANCELLED,,,5200965,,
,04/26/2015,9:15 AM,10:30 AM,>Boys U13 A>Londonderry Boys U13 Falcons,West Road Field #1,Game,>Boys U13 A>Seacoast,,,7,10,5187254,,
,04/26/2015,9:15 AM,10:30 AM,>Boys U9 B>Merrimack Valley Blue Storm,Boscawen Elementary ,Game,>Boys U9 B>Londonderry Boys U9 Jaguars,,,13,12,5208180,,
,04/26/2015,9:15 AM,10:30 AM,>Boys U9 B>MYL Boys U9B Junior Tomahawks 1,Reeds Ferry 3,Game,>Boys U9 A>Lakes Region Lacrosse Club,,,3,13,5208171,,
,04/26/2015,9:15 AM,10:30 AM,>Boys U9 A>MPAL U9 Blue,Memorial HS,Game,>Boys U9 A>Pelham Outlaws,,,6,15,5187848,,
,04/26/2015,9:15 AM,10:30 AM,>Boys U9 B>Black Bear,Memorial Field,Game,>Boys U9 B>Concord Crush Black,,,3,9,5208181,,
,04/26/2015,9:15 AM,10:30 AM,>Girls U13 B>Concord Crush Orange,Martin Field,Game,>Girls U13 B>Seacoast,,,5,9,5183000,,
,04/26/2015,9:15 AM,10:30 AM,>Boys U11 B2>Bedford,Bedford HS,Game,>Boys U11 B2>Hooksett,,,8,9,5200963,,
,04/26/2015,9:15 AM,10:30 AM,>Girls U9 B>Hopkinton U9 Girls,Houston Field #1,Game,>Girls U9 B>Pelham Lady Outlaws,,,6,13,5187777,,
,04/26/2015,9:15 AM,10:30 AM,>Boys U13 A>Derry U13A,Humphrey Field,Game,>Boys U13 A>Concord Crush Orange,,,6,4,5187258,,
,04/26/2015,9:15 AM,10:30 AM,>Boys U13 B2>Laconia Sachems,Laconia HS,Game,>Boys U13 B2>Plymouth Youth Lacrosse,,,14,2,5194124,,
,04/26/2015,9:30 AM,10:45 AM,>Boys U9 B>Windham U9 Navy,Phanzone,Game,>Boys U9 B>Hampstead Red,,,5,10,5208172,,
,04/26/2015,9:30 AM,10:45 AM,>Boys U13 B2>Exeter,Exeter High School,Game,>Boys U13 B2>Bow,,,7,6,5194128,,
,04/26/2015,10:00 AM,11:15 AM,>Girls U13 B>Cocheco,Dover Fisk Field,Game,>Girls U13 B>Abenaki-Wolfeboro,,,10,6,5182998,,
,04/26/2015,10:00 AM,11:45 AM,>Girls U13 B>CONVAL LYNX,Shea Field,Game,>Girls U13 B>Plymouth Youth Lacrosse,,,16,2,5183002,,
,04/26/2015,10:00 AM,11:15 AM,>Boys U13 A>Hooksett,Donati Field,Game,>Boys U13 A>Amherst U13A - Gold,,,5,6,5187255,,
,04/26/2015,10:00 AM,11:15 AM,>Girls U9 B>Derry,E. Derry Memorial School,Game,>Girls U9 B>Amherst U9B - Black,,,5,8,5187773,,
,04/26/2015,10:15 AM,11:30 AM,>Girls U15 B>Lakes Region Lacrosse Club,New Hampton School Turf,Game,>Girls U15 B>MYL Girls U15B Junior Tomahawks,,,6,13,5182887,,
,04/26/2015,10:15 AM,11:30 AM,>Boys U15 B>Goffstown,Coe-Brown Lower,Game,>Boys U15 B>Black Bear,,CANCELLED,,,5200257,,
,04/26/2015,10:30 AM,11:45 AM,>Boys U9 B>Abenaki-Wolfeboro,The Nick,Game,>Boys U9 B>Derry U9B - White,,,13,4,5208170,,
,04/26/2015,10:30 AM,11:45 AM,>Boys U11 B1>Keene Crush Orange,Sodexho Field,Game,>Boys U11 B1>Pelham Outlaws,,,1,5,5187412,,
,04/26/2015,10:30 AM,11:45 AM,>Boys U13 C>Amherst U13C - White,Souhegan HS,Game,>Boys U13 C>Exeter,,,8,7,5211062,,
,04/26/2015,10:30 AM,11:45 AM,>Boys U13 C>Nashua - Black,Stellos Stadium,Game,>Boys U13 C>Merrimack Valley Blue Storm,,,3,5,5211063,,
,04/26/2015,10:30 AM,11:45 AM,>Boys U13 B2>Londonderry Boys U13 Ravens,West Road Field #1,Game,>Boys U13 B2>MYL Boys U13B Junior Tomahawks,,,11,3,5194127,,
,04/26/2015,10:30 AM,11:45 AM,>Boys U11 B2>Plymouth Youth Lacrosse,Bridge Road,Game,>Boys U11 B2>MPAL U11 White,,,,,5200968,,
,04/26/2015,10:30 AM,11:45 AM,>Boys U11 A>Hampstead,Depot Road Field,Game,>Boys U11 A>Amherst U11A - Gold,,,8,6,5182657,,
,04/26/2015,10:30 AM,11:45 AM,>Boys U13 B1>Bedford,Bedford HS,Game,>Boys U13 B1>Hampton Lacrosse - Rip Tide,,,7,10,5200173,,
,04/26/2015,10:30 AM,11:45 AM,>Boys U11 B2>Rattlers U11 Maroon,East Road Fields,Game,>Boys U11 B2>Merrimack Valley Blue Storm,,,10,0,5200964,,
,04/26/2015,10:30 AM,11:45 AM,>Boys U13 B2>Litchfield U13,LLA - Sawmill Brook,Game,>Boys U13 B2>Peterborough,,,15,7,5194122,,
,04/26/2015,10:30 AM,11:45 AM,>Boys U15 A>Derry U15A,Humphrey Field,Game,>Boys U15 A>Cocheco,,,11,3,5182167,,
,04/26/2015,10:30 AM,11:45 AM,>Boys U15 A>Windham U15,Griffin Park,Game,>Boys U15 A>Salem Snipers,,,5,6,5182166,,
,04/26/2015,10:30 AM,11:45 AM,>Boys U9 B>MYL Boys U9B Junior Tomahawks 2,Reeds Ferry 3,Game,>Boys U9 B>Laconia Sachems,,,8,7,5208173,,
,04/26/2015,10:30 AM,11:45 AM,>Girls U9 B>Windham U9 Yale,Searles School,Game,>Girls U9 B>MPAL U9 Blue,,,10,2,5187778,,
,04/26/2015,10:30 AM,11:45 AM,>Girls U11 B>Concord Crush Black,Martin Field,Game,>Girls U11 B>Bow,,,10,5,5183136,,
,04/26/2015,10:30 AM,11:45 AM,>Boys U13 C>Black Bear,Memorial Field,Game,>Boys U13 C>Concord Crush White,,,6,5,5211064,,
,04/26/2015,10:30 AM,11:45 AM,>Boys U9 B>MPAL U9 White,Memorial HS,Game,>Boys U9 B>Litchfield U9,,,12,11,5208169,,
,04/26/2015,10:45 AM,12:00 PM,>Boys U11 B1>Salem Snipers,Salem HS,Game,>Boys U11 B1>Londonderry Boys U11 Lynx,,,3,6,5187415,,
,04/26/2015,11:00 AM,12:15 PM,>Boys U9 A>Milford U9A - Blue,N. River Road Field,Game,>Boys U9 A>Rattlers U9 Black,Coaches please coordinate; Milford needs to reschedule.,,,,5187844,,
,04/26/2015,11:00 AM,11:55 AM,>Boys U13 C>Hudson Hawks,Presentation of Mary,Game,>Boys U13 C>Pelham Outlaws,,,3,1,5211065,,
,04/26/2015,11:15 AM,12:30 PM,>Girls U13 B>JSG U13G,Bolton Field,Game,>Girls U13 B>Merrimack Valley Blue Storm,,,12,5,5183008,,
,04/26/2015,11:15 AM,12:30 PM,>Girls U11 B>Derry,E. Derry Memorial School,Game,>Girls U11 B>Bedford,Bedford has asked to reschedule as they don't have enough player,CANCELLED,,,5183138,,
,04/26/2015,11:15 AM,12:30 PM,>Boys U13 B2>Hooksett,Donati Field,Game,>Boys U13 B2>Abenaki-Wolfeboro,,,9,2,5194123,,
,04/26/2015,11:30 AM,12:45 PM,>Boys U13 B1>Cocheco,UNH Memorial Field,Game,>Boys U13 B1>Hampstead,,,8,7,5200179,,
,04/26/2015,11:30 AM,12:45 PM,>Girls U9 B>Lakes Region Lacrosse Club,New Hampton School Turf,Game,>Girls U9 B>Nashua - Purple,,,4,8,5187774,,
,04/26/2015,11:45 AM,1:00 PM,>Girls U9 B>Londonderry U9 Cobras,West Road Field #2,Game,>Girls U9 B>MPAL U9 White,,,7,5,5187780,,
,04/26/2015,11:45 AM,1:00 PM,>Boys U9 A>Windham U9 Cornell,Stellos Stadium,Game,>Boys U9 B>Nashua - Purple,,,13,4,5187846,,
,04/26/2015,11:45 AM,1:00 PM,>Boys U15 A>Hampstead,Depot Road Field,Game,>Boys U15 A>Bedford,,,14,9,5182169,,
,04/26/2015,11:45 AM,1:00 PM,>Boys U15 C>Plymouth Youth Lacrosse,Bridge Road,Game,>Boys U15 C>Londonderry Boys U15 Wolves,,,10,1,5200338,,
,04/26/2015,11:45 AM,1:00 PM,>Boys U13 B2>Windham U13B ,Griffin Park,Game,>Boys U13 B2>MPAL U13 Blue,,CANCELLED,,,5194125,,
